Origin,Destination,Vehicle Type,Distance (km),Weather Conditions,Traffic Conditions,Shipment_Duration,Actual_Duration
8,0,3,1081,0,2,3,4
6,3,2,1655,3,2,5,9
8,0,0,617,0,0,2,7
2,9,0,1313,0,1,4,4
7,1,3,1559,2,0,5,8
7,4,3,932,0,1,3,5
3,8,2,908,0,2,3,4
9,3,3,264,0,2,1,2
5,3,3,1158,0,2,3,4
8,7,2,1735,0,1,5,5
9,5,0,1037,0,1,3,6
9,5,3,1935,0,2,6,7
6,8,2,713,1,1,2,4
0,4,2,1340,0,1,4,4
5,8,2,749,0,2,2,3
3,4,0,488,0,1,1,1
3,9,0,724,0,1,2,2
4,5,3,1859,1,2,6,9
1,3,2,1192,0,0,3,5
3,2,3,1322,0,2,4,7
4,8,3,1499,2,2,4,11
2,0,1,436,2,0,1,4
8,3,1,762,2,0,2,5
1,3,2,1617,3,0,5,10
8,6,0,435,2,1,1,5
8,1,1,1676,1,0,5,11
5,2,0,395,0,1,1,1
8,0,3,995,2,1,3,4
8,6,0,1725,0,2,5,6
0,7,0,1183,0,1,3,3
3,0,3,1432,2,1,7,4
2,0,1,1822,0,1,6,6
1,7,1,628,0,1,2,2
0,2,2,1595,0,2,5,10
8,7,3,1161,0,1,3,3
0,7,1,683,2,1,2,3
8,7,2,1468,0,1,4,4
8,5,3,1113,0,2,3,4
5,1,2,1596,2,2,5,9
7,4,0,1057,0,0,3,5
0,9,3,1631,0,2,5,6
3,6,3,1551,3,1,5,8
1,9,1,259,0,1,1,1
3,0,0,361,0,1,1,1
2,3,0,1012,2,1,3,4
1,3,2,1822,0,2,6,12
5,9,3,218,0,1,1,1
8,3,0,1051,1,1,3,5
6,5,1,1947,0,2,6,7
0,3,1,767,0,1,2,2
6,9,0,1542,0,1,5,5
1,9,1,865,0,1,2,2
8,7,3,742,1,1,2,4
0,9,1,273,0,0,1,3
6,5,3,427,0,0,1,3
0,7,1,950,2,2,3,5
3,2,0,712,0,2,2,3
8,5,1,1927,0,0,6,8
6,8,3,962,0,1,3,3
6,4,3,656,0,1,2,2
9,7,3,1428,0,0,4,6
9,8,3,1509,1,0,5,9
0,5,1,928,2,2,3,5
5,7,1,220,0,2,1,2
3,5,0,327,1,2,1,6
1,7,0,1303,0,1,4,4
1,4,1,1145,2,0,3,8
2,9,2,1290,0,2,4,5
2,3,3,1445,0,0,4,6
3,6,0,1456,0,1,4,4
9,3,3,437,0,0,1,3
8,3,1,1915,1,2,6,9
0,2,0,1694,0,1,5,5
3,8,0,324,2,1,1,2
9,5,3,1004,0,2,3,9
9,1,2,1667,1,2,5,12
0,2,2,961,0,2,3,4
8,9,1,1099,0,1,3,3
3,9,2,1314,1,2,4,7
3,5,0,550,1,2,1,4
7,4,1,1880,0,1,6,6
8,3,0,1632,0,2,5,6
5,9,3,1094,2,1,3,4
3,2,3,340,0,1,1,6
1,8,3,825,0,1,2,2
0,1,3,1000,0,1,3,8
3,5,3,214,1,2,1,4
4,0,2,332,0,2,1,2
5,3,1,1934,0,1,6,6
7,4,1,1658,0,2,5,6
9,6,3,1935,0,0,6,8
2,9,3,1704,0,2,5,6
5,3,2,1977,0,1,6,6
5,7,2,1217,0,2,4,5
5,1,0,1127,3,1,3,6
5,6,0,546,0,2,1,2
5,4,3,1222,0,2,4,5
9,6,1,1132,0,0,3,5
2,3,1,227,2,2,1,3
3,4,2,1635,0,2,5,6
8,0,1,1301,2,0,4,7
2,8,2,1513,1,2,5,8
9,0,3,209,0,1,1,5
5,2,2,1838,0,2,6,7
0,7,2,498,2,0,1,4
2,1,1,1521,0,2,5,6
5,7,2,1054,0,2,3,4
2,8,1,450,0,1,1,1
5,8,3,940,0,1,3,7
9,4,1,1871,1,1,6,8
4,2,0,1133,0,1,3,3
9,2,1,809,2,1,2,7
2,4,2,1945,0,1,6,6
0,8,1,1005,2,1,3,4
5,6,0,326,0,2,1,2
1,4,2,1764,0,2,5,6
6,4,3,250,1,1,1,5
5,6,2,233,0,2,1,6
1,2,2,1694,0,1,5,5
8,0,3,1746,3,1,5,8
1,3,0,1498,0,1,4,4
7,5,1,558,0,1,1,1
7,0,1,1147,0,1,3,3
5,3,0,587,0,1,1,1
5,2,3,257,0,2,1,2
1,7,0,1425,0,0,4,6
4,2,0,1536,0,2,5,10
3,5,3,900,2,0,3,6
5,3,2,660,0,1,2,2
1,9,2,824,2,1,2,7
4,3,1,968,0,1,3,8
6,0,3,548,2,2,1,7
1,6,0,1324,0,2,4,5
5,4,2,1897,0,1,6,6
6,5,1,1822,0,2,6,12
3,4,3,454,3,2,1,5
8,7,0,1004,0,0,3,5
4,6,2,1994,0,1,6,6
7,0,1,717,0,2,2,3
6,8,0,374,0,1,1,4
6,9,3,688,1,1,2,8
0,2,0,1158,1,2,3,6
3,9,1,1219,0,1,4,4
1,8,2,643,0,0,2,4
4,7,1,934,0,2,3,4
7,0,1,1715,2,1,5,6
2,3,3,1085,0,2,3,4
2,8,2,1750,0,1,5,5
4,1,3,675,0,1,2,2
9,0,2,1171,3,0,12,3
6,7,2,1451,0,0,4,6
1,5,3,1960,1,0,6,14
7,4,2,1852,1,1,6,8
6,7,0,1725,0,2,5,9
2,8,1,503,0,2,1,2
7,1,1,397,0,0,1,5
0,8,2,1918,1,1,6,8
4,2,1,922,0,0,3,9
5,0,2,760,0,1,2,2
2,8,1,1015,0,0,3,5
1,4,2,604,0,2,2,3
2,1,1,1159,0,0,3,9
9,7,1,1304,0,1,4,7
7,8,1,1362,0,2,4,5
8,3,0,1966,0,2,6,7
4,8,1,574,0,1,1,1
9,2,2,1510,0,0,5,7
6,2,2,1303,0,2,4,5
3,8,3,671,2,0,2,5
5,0,3,935,0,1,3,3
1,2,2,1549,0,2,5,6
5,2,1,1579,2,2,5,7
4,3,2,1881,0,1,6,6
5,1,1,1922,0,1,6,6
3,2,0,1171,0,1,3,3
5,9,2,1138,0,0,3,5
3,5,3,769,2,1,2,3
7,3,0,394,0,1,1,6
3,9,2,1456,0,0,4,6
4,7,2,1001,1,2,3,11
2,7,1,916,0,1,3,3
4,6,3,1489,2,1,4,5
1,2,3,495,0,2,1,2
3,0,3,505,2,1,1,2
9,7,1,939,1,1,3,5
7,2,0,604,0,0,2,4
1,6,1,1826,1,2,6,9
3,1,0,1234,3,1,4,7
3,4,3,1351,1,0,4,8
3,8,0,1389,0,2,4,5
1,6,0,997,1,0,3,7
5,2,1,1602,0,2,5,6
8,4,2,947,0,1,3,3
8,2,0,484,1,2,1,9
4,2,0,1759,1,1,5,7
5,1,3,217,0,2,1,2
5,1,1,1854,3,2,6,10
5,9,2,1930,0,1,6,6
7,0,3,1086,0,2,3,4
9,6,1,661,1,1,2,4
9,6,3,877,3,2,2,6
1,9,2,289,0,1,1,5
0,7,0,781,0,1,2,2
5,0,0,1602,0,2,5,8
0,4,1,418,0,1,1,1
9,2,2,1833,0,2,6,10
4,6,3,1015,0,1,3,3
4,0,3,523,2,1,1,2
4,8,2,556,3,1,1,4
7,9,3,1239,0,2,4,5
4,2,1,714,0,1,2,4
4,6,2,1028,0,2,3,7
4,0,0,1756,0,1,5,5
1,5,0,998,0,1,3,3
1,6,0,1696,2,0,5,8
3,8,3,1502,0,1,5,5
3,9,3,1525,0,1,5,5
0,5,1,804,0,2,2,3
2,4,0,1387,0,1,4,4
8,5,1,383,3,2,1,5
7,8,2,211,0,2,1,5
4,9,1,1159,2,0,3,6
1,7,0,726,0,1,2,4
6,7,3,215,0,2,1,2
5,1,3,1448,1,2,4,9
5,4,3,913,1,2,3,6
7,8,1,1083,0,2,3,9
1,4,0,1674,0,0,5,7
7,6,0,1579,0,0,5,11
7,2,0,1857,0,1,6,6
9,6,3,1016,2,0,3,6
4,7,0,902,0,0,3,5
9,4,2,919,0,0,3,5
1,4,2,1667,0,2,5,6
3,9,2,498,1,0,1,8
8,7,2,640,0,2,2,3
2,4,1,1401,0,1,4,4
2,1,2,372,0,1,1,1
6,3,2,288,2,1,1,2
6,3,3,1556,0,1,5,9
5,1,3,1413,0,0,4,6
3,8,2,612,0,2,2,5
8,2,3,1510,0,2,5,6
2,1,1,1424,3,0,4,9
0,7,1,1622,0,0,5,7
9,1,0,1695,0,2,5,6
7,6,3,238,1,1,1,3
3,7,1,1951,3,2,6,10
7,0,0,1635,1,2,5,8
8,7,1,1322,0,0,4,6
9,8,2,762,0,1,2,2
2,9,1,635,0,1,2,7
2,1,0,1915,2,2,6,8
5,1,2,1305,0,0,4,6
8,1,2,732,0,2,2,3
1,7,2,322,0,2,1,2
2,4,0,1189,0,1,3,3
5,6,0,1639,3,1,5,8
9,3,0,961,0,2,3,4
7,6,2,849,1,2,2,7
3,6,3,1795,0,1,5,5
5,4,2,784,0,1,2,2
8,1,0,1949,0,1,6,6
1,9,1,894,0,1,2,5
3,2,1,805,2,1,2,3
7,5,2,508,0,1,1,1
5,8,2,1571,0,1,5,5
7,9,2,1144,0,1,3,3
1,4,1,1688,0,1,5,5
5,2,2,819,2,2,2,4
4,9,0,506,0,1,1,1
1,6,0,564,0,2,1,7
0,4,1,229,0,0,1,3
4,7,1,1695,0,1,5,5
4,5,1,909,0,2,3,4
2,1,1,656,0,2,2,3
4,9,1,757,0,1,2,2
7,4,1,301,2,1,1,2
1,5,0,488,0,1,1,1
8,4,1,1984,0,0,6,8
5,1,2,1261,1,1,4,11
6,2,3,1979,0,1,6,8
3,2,2,1120,0,1,3,3
5,4,1,1638,0,2,5,6
4,8,3,417,1,1,1,3
5,7,2,946,0,0,3,7
6,1,0,1978,3,0,6,11
6,5,3,1995,0,1,6,6
7,6,0,756,0,1,2,2
1,5,0,1628,1,0,5,12
9,7,0,1232,0,2,4,5
6,7,3,878,0,2,2,3
9,8,1,717,2,1,2,5
2,7,1,1500,1,1,5,7
4,7,1,1938,0,2,6,7
2,7,3,492,2,1,1,2
9,7,3,768,0,1,2,4
0,7,3,1366,0,1,4,4
6,3,0,1573,3,2,5,9
8,7,2,1074,0,2,3,4
8,3,2,740,0,1,2,2
8,9,2,1112,0,2,3,4
1,5,0,306,1,1,1,3
1,4,1,1879,0,0,6,8
7,3,2,774,0,0,2,4
0,8,0,1779,2,1,5,6
6,1,0,1150,0,1,3,3
5,3,0,1735,0,1,5,5
4,5,1,959,0,2,3,4
3,4,1,862,0,2,2,3
9,4,0,1676,2,0,5,12
2,7,2,1734,0,1,5,10
8,7,0,1779,0,1,5,8
6,1,3,819,0,2,2,3
3,7,0,1838,0,0,6,8
3,1,1,945,1,1,3,5
0,7,0,1990,1,1,6,8
0,5,0,1313,2,1,4,7
7,3,0,497,1,2,1,4
7,8,1,1885,0,1,6,6
1,4,2,490,0,1,1,6
0,5,1,1747,0,1,5,5
8,0,3,827,1,1,2,4
3,8,3,1370,0,2,4,5
5,7,1,1405,0,2,4,7
1,0,0,460,0,1,1,5
4,1,1,1318,1,1,4,10
5,1,3,436,0,2,1,6
0,2,3,843,0,0,2,4
2,0,0,575,0,1,1,1
2,7,1,1928,2,1,6,7
2,6,3,264,0,1,1,1
3,2,0,1984,2,2,6,8
4,3,2,1793,0,1,5,7
8,0,3,1393,0,0,4,6
7,2,3,999,2,2,3,7
8,4,3,808,2,1,2,3
8,4,1,829,0,1,2,2
4,8,3,955,2,1,3,6
8,4,0,1479,1,1,4,6
2,3,0,1668,0,1,5,5
9,7,3,254,3,0,1,6
0,3,1,1496,0,1,4,9
3,8,3,312,1,2,1,4
4,1,0,1926,2,0,6,9
7,2,3,738,0,0,4,2
0,7,2,810,2,1,2,3
1,2,0,1048,0,1,3,3
0,5,3,1651,0,1,5,5
8,0,1,1172,0,2,3,4
7,8,3,1149,2,1,3,4
0,8,0,728,3,2,2,6
4,1,1,324,0,0,3,1
6,2,3,684,0,1,2,7
8,5,2,1494,0,0,4,6
6,5,1,759,0,1,2,2
4,2,3,1895,0,2,6,7
0,3,3,1041,1,2,3,11
4,0,3,1642,0,2,5,6
4,2,1,1001,1,0,3,7
9,5,0,1527,1,1,5,7
0,8,2,1274,0,1,4,4
0,2,3,1008,3,2,3,7
9,6,2,921,0,1,3,7
0,1,2,323,0,2,1,2
2,7,2,1812,0,2,6,7
1,0,3,1967,0,1,6,10
3,6,2,795,0,2,2,3
4,5,3,580,1,1,1,3
3,5,3,352,0,1,1,1
2,1,2,445,2,2,1,3
6,1,3,1914,3,2,6,10
3,8,1,910,0,2,3,4
4,7,3,479,0,0,1,8
4,5,2,696,2,2,2,4
3,6,2,665,0,1,2,2
4,0,2,956,0,0,3,5
6,7,1,1838,0,0,6,8
6,7,1,824,1,2,2,5
7,3,1,1068,0,1,3,3
6,7,0,1041,0,0,3,7
9,7,0,1156,0,1,3,3
9,5,1,1192,0,1,3,7
8,5,2,210,0,0,1,3
9,7,3,1504,1,1,5,12
3,1,2,939,1,1,3,5
1,8,3,858,0,1,2,2
3,5,2,1008,0,2,3,4
6,0,0,851,1,1,2,4
8,2,1,397,0,1,1,1
8,3,1,329,0,1,1,1
1,4,1,1985,0,1,6,6
6,4,1,631,3,2,2,6
9,6,1,429,3,1,1,4
2,7,0,635,0,2,2,3
0,5,1,864,0,1,2,2
7,1,3,1267,1,0,8,4
8,5,3,1343,0,2,4,5
7,4,3,1738,0,1,5,5
5,1,3,761,0,2,2,3
6,9,1,1743,0,1,5,5
3,4,0,1506,2,2,5,11
3,0,3,1671,0,1,5,9
6,7,3,1904,0,1,6,9
5,7,1,1940,0,1,6,6
4,5,3,382,0,1,1,5
6,9,3,1717,0,2,6,5
3,4,2,1790,2,2,5,7
5,9,3,1682,0,2,5,6
8,4,0,540,0,2,1,2
6,9,2,941,0,0,3,5
1,2,0,664,0,2,2,5
3,2,3,944,1,1,3,8
4,3,0,223,0,1,1,6
5,4,0,348,0,1,1,1
0,8,3,1461,2,1,4,5
6,1,3,1813,0,1,6,6
2,9,0,822,0,2,2,3
7,3,1,647,0,2,2,3
3,0,1,919,1,2,3,6
9,5,3,457,2,2,1,3
3,1,1,695,0,1,2,4
8,3,0,1007,3,2,3,7
5,3,2,631,0,2,2,3
5,2,2,1308,3,1,4,7
0,3,2,612,0,1,2,2
1,8,3,1653,0,0,5,7
9,0,3,999,0,2,3,4
0,8,3,543,1,2,1,4
1,4,0,1879,0,2,7,6
0,6,1,788,3,0,2,7
4,8,0,1987,0,1,6,6
2,7,2,538,0,0,1,3
8,4,1,461,2,1,1,2
0,2,2,639,2,1,2,3
9,1,3,1260,3,1,4,7
9,7,2,303,0,1,6,1
6,3,1,910,0,1,8,3
9,4,3,674,0,1,2,2
0,7,1,919,0,1,3,3
1,6,0,1667,0,1,5,5
4,3,3,708,2,1,2,3
3,4,3,491,0,2,1,2
3,9,1,464,0,2,1,2
2,9,0,328,1,1,1,8
5,4,3,1308,0,0,4,10
1,2,2,444,0,1,1,1
1,4,1,1759,2,1,5,6
8,9,2,1864,1,1,6,8
3,4,0,1415,0,1,4,4
1,4,0,493,0,1,1,1
1,9,2,696,0,0,2,4
8,3,0,1673,0,1,5,5
6,4,3,1833,2,2,6,8
9,3,2,678,1,2,2,10
9,2,3,244,2,2,1,8
8,9,3,863,1,1,2,6
9,4,1,1260,2,0,4,9
2,6,2,1742,2,2,5,7
5,4,0,784,0,1,2,4
1,5,3,421,0,1,1,1
9,7,0,1376,0,1,4,4
8,9,0,383,0,1,1,1
9,6,0,450,0,0,1,6
8,9,0,1601,0,1,5,5
3,2,1,793,0,1,2,2
7,1,1,833,0,2,2,3
0,1,3,1261,2,2,4,6
4,6,0,999,0,1,3,3
4,0,0,561,2,0,1,4
3,4,3,1860,1,2,6,9
0,1,1,1538,2,2,5,7
3,7,1,1283,2,1,4,5
1,6,0,389,0,1,1,1
0,7,1,288,0,2,1,2
2,1,3,1926,0,2,6,7
0,8,2,221,0,0,1,3
4,9,2,1019,2,1,3,4
1,0,2,728,1,1,2,4
8,2,2,798,2,1,2,3
9,8,0,1282,1,1,4,6
6,9,2,1958,0,0,6,13
5,0,0,603,0,1,2,2
8,9,2,473,0,2,1,4
5,8,0,926,0,0,3,5
8,4,3,925,1,1,3,5
1,0,2,1013,1,2,3,6
6,1,2,1848,1,1,6,8
6,4,0,1253,2,1,4,5
0,8,2,752,1,1,2,4
4,7,1,1181,0,2,3,4
2,9,1,521,2,1,1,2
7,3,3,1534,0,1,5,5
2,6,3,1013,0,1,3,7
0,9,0,1686,0,0,5,7
0,7,0,1260,0,2,4,5
5,1,1,1355,0,1,4,4
2,3,2,1930,0,2,6,12
9,7,0,477,3,1,1,4
3,9,1,1017,0,1,3,7
6,4,0,574,0,1,6,1
2,9,1,333,0,1,1,4
8,1,0,1458,0,0,4,6
5,3,2,665,0,1,2,2
7,5,3,978,0,1,3,3
9,1,0,536,0,1,1,3
4,7,3,531,0,0,1,3
5,3,1,1593,0,2,5,6
5,2,3,1681,0,1,5,5
5,9,1,362,2,2,1,3
9,8,3,1326,2,1,4,5
2,8,1,628,0,1,2,2
1,4,2,1410,2,0,4,7
3,4,1,1975,0,0,6,8
5,4,3,1971,0,2,6,7
6,4,1,446,0,0,1,3
3,9,2,236,2,2,1,6
2,6,1,479,0,1,1,1
7,5,3,1215,2,1,4,7
9,7,2,352,2,1,1,2
8,9,0,1627,0,0,5,9
4,2,0,357,0,1,1,1
0,5,1,1634,3,0,5,13
3,9,3,350,0,1,1,1
7,1,0,356,0,0,1,6
5,4,0,638,2,1,2,3
0,8,0,297,0,0,1,7
9,3,0,698,0,1,2,4
3,5,1,1351,0,0,4,6
7,0,2,1408,3,1,4,9
2,9,1,1791,0,2,5,9
8,9,2,874,0,2,2,3
5,8,3,1934,0,2,6,7
8,1,2,1797,0,1,5,5
0,6,2,775,2,1,2,3
9,7,3,309,0,1,1,1
7,5,1,1203,1,1,4,6
6,8,2,1640,1,2,5,11
2,5,0,1640,2,2,5,11
3,4,2,339,3,1,1,7
2,0,0,1101,0,2,3,4
1,2,2,1350,0,1,7,4
7,2,3,364,0,0,1,8
9,3,2,1032,0,2,3,4
5,0,1,1403,0,2,4,5
9,8,1,386,0,2,1,2
2,6,3,594,1,2,1,4
0,8,1,1520,1,2,5,10
1,3,3,1297,3,2,4,13
5,0,1,1440,0,2,4,5
4,5,2,436,1,1,1,3
1,2,0,1825,0,0,6,8
0,4,0,1493,3,2,4,8
4,8,3,750,0,0,2,8
7,2,1,981,0,0,3,5
8,1,3,1882,0,1,6,6
7,4,0,1210,3,2,4,12
8,1,0,1918,3,1,6,11
8,4,0,923,3,1,3,6
8,4,2,848,0,2,2,7
7,5,2,1646,0,1,5,5
2,0,2,1956,0,1,6,6
6,3,2,1527,2,1,5,6
1,7,3,924,0,2,3,4
7,9,3,382,2,1,1,6
8,0,3,1270,0,0,4,6
9,8,1,999,0,1,3,3
9,6,2,1578,0,0,5,7
8,3,0,783,0,1,2,2
7,3,1,259,0,1,1,1
3,5,2,414,0,2,1,2
6,3,1,1948,0,2,6,7
8,1,3,442,0,1,3,1
7,5,1,597,0,2,1,2
9,3,0,1386,0,1,4,7
9,1,2,1694,0,2,5,6
2,4,1,1545,2,1,5,6
5,1,3,1154,0,2,3,4
2,8,3,1088,0,1,3,3
0,2,3,1217,0,0,4,6
1,4,3,1836,0,1,6,6
3,2,3,746,0,1,2,4
7,1,0,1442,3,1,4,10
6,4,3,687,0,1,2,2
1,6,3,1185,0,1,3,5
3,0,2,474,2,0,1,4
5,9,3,1235,2,0,4,7
1,2,0,1576,1,2,5,8
6,1,0,838,0,1,2,2
5,9,1,1388,0,2,4,5
6,9,1,772,0,2,2,3
0,6,0,1531,2,2,5,7
1,9,1,963,0,1,3,3
1,4,1,951,0,2,3,4
7,9,1,1042,2,0,3,8
2,9,1,201,3,0,1,6
2,5,1,1561,0,1,5,5
5,9,2,1475,0,1,4,4
1,6,2,772,1,1,2,4
9,3,3,888,0,2,8,2
0,8,1,989,0,1,3,3
5,2,1,1240,0,1,4,4
7,2,0,1743,3,2,5,9
5,9,1,799,1,1,2,4
3,8,3,1080,0,1,3,8
8,9,0,986,0,2,3,4
6,0,0,1069,2,1,3,7
3,2,2,1061,0,2,3,4
5,1,3,389,0,1,1,1
6,8,2,1984,1,2,6,9
2,3,1,697,0,0,2,4
7,0,0,309,0,1,1,1
4,6,1,1498,0,1,4,4
8,3,1,264,0,1,1,1
7,5,2,1123,0,1,3,3
8,5,3,245,2,1,1,2
2,4,1,1226,1,2,4,7
6,4,0,850,0,1,2,2
5,8,2,1407,0,1,4,4
1,0,2,342,0,1,1,1
7,3,0,1578,0,2,5,6
9,0,3,1148,2,1,3,4
5,2,0,1814,0,1,6,6
2,6,2,353,2,1,1,2
2,4,2,245,3,1,1,6
5,9,3,818,0,2,2,3
5,9,3,838,2,1,2,7
8,4,1,313,0,0,1,3
3,0,3,1673,0,2,5,6
5,4,1,566,0,1,1,1
8,7,2,416,0,2,1,5
7,6,1,809,2,2,2,8
0,4,1,1333,0,1,4,9
8,6,2,1692,0,0,5,7
1,9,0,960,0,1,3,5
4,7,2,1281,0,2,4,5
1,4,0,1806,0,0,6,8
4,8,2,226,0,1,1,1
8,0,0,1733,3,1,5,8
8,9,0,1590,0,1,5,5
0,2,1,1348,2,2,4,6
3,4,1,369,2,2,1,6
6,2,1,876,3,2,2,6
6,8,1,1527,0,2,5,6
7,8,3,806,0,2,2,3
4,6,0,733,0,1,2,2
6,0,3,1246,0,1,4,4
7,8,2,1118,0,0,3,8
6,3,1,1508,0,0,5,7
1,6,3,351,0,1,1,1
8,2,2,1467,2,2,4,6
7,6,1,507,0,1,1,1
3,8,0,262,0,1,1,1
4,1,1,1865,0,2,6,7
8,6,0,1114,0,1,3,6
4,2,1,268,0,2,1,2
9,0,2,1553,0,2,5,6
2,1,0,388,2,1,1,2
5,2,3,207,2,1,1,2
6,1,2,1027,0,2,3,4
9,4,1,731,1,1,2,4
6,3,3,1103,1,1,3,5
9,1,2,728,2,1,2,8
2,7,3,1220,1,1,4,6
9,7,3,1002,2,1,3,4
0,2,3,440,2,2,1,3
6,1,2,1031,0,2,3,4
8,4,1,1392,0,1,4,4
5,0,3,859,1,2,2,5
5,7,2,1846,3,2,6,10
0,9,1,701,0,1,2,7
3,5,1,615,0,0,2,4
7,9,3,1701,2,1,5,6
8,3,2,1357,0,0,4,6
8,9,3,1829,0,1,6,6
1,6,3,629,0,1,2,2
8,2,0,961,0,0,3,8
8,5,1,1589,0,1,5,5
3,4,2,1922,1,1,6,8
8,0,1,1061,2,1,3,8
4,0,3,620,0,1,2,2
8,7,3,1344,1,0,4,8
4,1,3,338,0,2,1,2
9,2,1,1764,1,1,5,7
5,6,2,456,0,0,1,5
1,0,1,1944,0,1,6,11
3,4,2,257,3,1,1,4
9,8,1,1328,2,1,4,5
2,7,2,1439,0,2,5,4
8,7,0,1861,0,1,6,8
4,6,3,1277,0,0,4,6
2,8,3,698,0,2,2,3
1,4,1,1942,2,1,6,7
5,9,2,378,0,2,1,2
0,5,0,1197,0,0,3,5
8,7,3,517,2,2,1,3
8,4,0,586,0,0,1,6
0,1,2,1206,0,2,4,8
1,5,3,1202,0,0,4,11
7,3,3,900,2,2,3,7
6,3,0,1093,0,1,3,3
0,5,3,1349,2,1,4,5
4,3,0,1637,0,2,5,6
5,9,3,1860,0,1,6,8
4,0,1,1343,2,1,4,5
7,1,2,1298,2,2,4,6
6,8,3,1611,0,0,5,11
9,6,2,1042,0,1,3,3
7,3,1,354,0,1,1,4
5,6,1,904,2,1,3,4
8,5,0,858,2,1,2,5
4,5,2,240,0,1,1,1
8,2,2,296,0,2,1,2
4,9,3,1783,1,2,5,8
3,1,0,1007,0,1,3,3
7,2,0,1066,0,2,3,4
1,5,1,564,0,1,1,1
7,1,1,482,0,2,1,2
4,5,2,882,0,0,2,6
7,0,1,1045,1,1,3,10
7,5,3,1710,3,1,5,12
8,0,3,1007,1,0,3,7
2,5,0,1116,0,1,3,3
8,3,2,1408,0,2,4,9
3,6,0,918,0,0,3,5
8,1,2,376,0,2,1,2
0,7,3,1390,1,1,4,6
5,8,3,1875,0,1,6,6
1,3,0,864,0,2,2,3
9,4,3,1159,3,0,3,8
3,2,2,1161,0,0,3,5
4,5,0,1039,0,1,3,3
8,6,3,1303,1,2,4,7
4,3,2,503,0,2,2,1
7,4,3,1601,0,2,5,6
1,2,0,1350,2,2,4,6
5,4,2,1272,0,2,4,5
5,3,2,1846,0,2,6,7
6,9,2,328,0,1,1,1
1,9,3,870,1,1,2,4
6,3,2,1332,0,2,4,5
3,5,3,1909,0,2,6,7
9,3,3,1719,0,1,5,5
0,7,3,546,0,1,1,1
0,3,0,942,0,1,3,3
8,7,0,1578,0,1,5,5
4,7,3,787,2,2,2,4
0,6,0,957,2,1,3,4
8,1,0,1449,0,1,4,4
4,3,0,1963,0,1,6,6
7,4,0,1049,0,0,3,5
0,8,3,1325,0,1,4,7
6,1,1,1592,0,2,5,6
4,8,2,1371,2,2,4,11
9,7,1,810,0,0,2,9
0,5,1,1405,1,2,4,7
5,7,0,1014,3,1,3,6
2,3,3,758,3,1,2,8
6,7,0,253,0,2,1,2
0,3,3,1696,0,2,5,6
5,1,2,1976,0,0,8,6
9,3,0,1438,0,2,4,10
2,4,3,1050,3,1,3,6
8,6,3,410,0,2,1,2
5,2,2,828,0,1,2,2
7,4,1,1347,2,1,4,5
3,7,3,575,0,2,1,2
4,0,3,1235,0,2,4,5
5,3,1,1548,0,2,5,6
5,7,2,1932,0,2,6,7
0,8,3,1915,2,1,6,7
5,2,0,1820,0,1,6,6
8,2,1,642,0,1,2,2
2,4,3,1085,2,0,3,9
1,3,1,1704,0,1,5,9
0,6,2,406,0,1,1,4
5,6,0,921,2,0,3,6
9,8,2,353,0,2,1,2
8,6,1,1397,2,1,4,5
8,1,2,1436,0,1,4,7
0,9,0,772,0,1,2,2
7,5,3,1774,1,1,5,7
0,4,3,1424,0,2,5,4
1,0,0,1220,2,2,4,9
2,0,0,1659,3,2,5,9
0,4,2,1047,0,1,3,6
4,7,2,1056,0,1,3,3
6,7,3,1423,0,0,4,6
5,8,0,1935,0,1,6,6
2,9,0,1044,0,1,3,3
6,0,3,1779,3,1,5,8
2,5,0,1277,0,1,4,4
6,0,1,872,0,2,2,3
7,5,2,702,0,1,2,2
6,7,1,1186,3,1,3,6
2,4,1,1765,0,2,5,6
6,0,3,1773,3,1,5,8
0,9,0,1066,2,1,3,4
0,9,3,1858,0,1,6,8
5,2,1,1513,0,2,5,6
0,5,3,1473,0,2,4,5
3,1,2,1255,0,1,4,4
5,8,0,617,2,0,2,5
6,9,3,779,0,0,2,4
3,5,1,940,3,0,3,8
1,9,3,1791,0,0,5,7
6,7,2,1544,0,1,5,5
1,4,3,1855,2,1,6,11
7,1,2,1665,0,0,5,7
0,2,0,1795,0,1,5,9
1,4,0,1341,0,2,4,5
2,8,1,604,0,0,2,4
1,6,1,356,3,2,1,5
2,6,1,1860,0,2,6,7
8,3,2,402,0,1,1,1
1,3,1,329,0,2,1,2
8,0,1,461,1,1,1,3
9,6,3,1587,0,1,5,7
5,9,0,1362,0,1,4,4
9,2,2,334,0,1,1,1
2,9,2,1750,3,1,5,10
3,4,3,1108,0,1,3,3
6,5,3,1521,0,1,5,5
0,6,2,780,2,2,2,4
5,0,1,1327,1,2,12,4
5,4,3,815,0,2,2,3
7,6,0,321,0,1,1,5
4,2,1,1025,0,1,3,7
3,5,2,1038,2,2,3,5
7,5,2,851,0,1,2,2
0,2,3,1191,3,1,3,11
9,3,3,1045,0,1,3,5
9,0,0,1153,0,2,3,4
8,7,2,1555,0,1,5,7
5,6,1,1020,0,1,3,3
5,4,3,1517,1,2,5,8
9,5,3,1887,0,1,6,6
0,1,2,1384,0,0,4,6
9,4,2,333,0,0,1,3
0,3,0,960,0,1,3,3
6,2,0,869,2,0,2,5
9,6,2,1815,0,2,6,7
